date,administrative_area_level_2,administrative_area_level_3,population,people_fully_vaccinated,perc_pop_vaccinated
2021-08-05,Ohio,Guernsey,38875,11474,29.515112540192927
2021-08-06,Ohio,Guernsey,38875,11474,29.515112540192927
2021-08-07,Ohio,Guernsey,38875,11480,29.530546623794212
2021-08-08,Ohio,Guernsey,38875,11507,29.6
2021-08-09,Ohio,Guernsey,38875,11517,29.62572347266881
2021-08-10,Ohio,Guernsey,38875,11540,29.684887459807072
2021-08-11,Ohio,Guernsey,38875,11540,29.684887459807072
2021-08-12,Ohio,Guernsey,38875,11581,29.790353697749197
2021-08-13,Ohio,Guernsey,38875,11581,29.790353697749197
2021-08-14,Ohio,Guernsey,38875,11601,29.841800643086817
2021-08-15,Ohio,Guernsey,38875,11629,29.913826366559487
2021-08-16,Ohio,Guernsey,38875,11645,29.95498392282958
2021-08-17,Ohio,Guernsey,38875,11656,29.983279742765273
2021-08-18,Ohio,Guernsey,38875,11672,30.02443729903537
2021-08-19,Ohio,Guernsey,38875,11694,30.08102893890675
2021-08-20,Ohio,Guernsey,38875,11712,30.12733118971061
2021-08-21,Ohio,Guernsey,38875,11759,30.24823151125402
2021-08-22,Ohio,Guernsey,38875,11775,30.289389067524116
2021-08-23,Ohio,Guernsey,38875,11784,30.312540192926043
2021-08-24,Ohio,Guernsey,38875,11815,30.392282958199356
2021-08-25,Ohio,Guernsey,38875,11835,30.443729903536976
2021-08-26,Ohio,Guernsey,38875,11835,30.443729903536976
2021-08-27,Ohio,Guernsey,38875,11856,30.49774919614148
2021-08-28,Ohio,Guernsey,38875,11876,30.5491961414791
2021-08-29,Ohio,Guernsey,38875,11905,30.623794212218648
2021-08-30,Ohio,Guernsey,38875,11919,30.659807073954983
2021-08-31,Ohio,Guernsey,38875,11930,30.688102893890676
2021-09-01,Ohio,Guernsey,38875,11951,30.742122186495177
2021-09-02,Ohio,Guernsey,38875,11951,30.742122186495177
2021-09-03,Ohio,Guernsey,38875,11965,30.778135048231512
2021-09-04,Ohio,Guernsey,38875,12001,30.87073954983923
2021-09-05,Ohio,Guernsey,38875,12032,30.95048231511254
2021-09-06,Ohio,Guernsey,38875,12032,30.95048231511254
2021-09-07,Ohio,Guernsey,38875,12063,31.03022508038585
2021-09-08,Ohio,Guernsey,38875,12063,31.03022508038585
2021-09-09,Ohio,Guernsey,38875,12094,31.109967845659163
2021-09-10,Ohio,Guernsey,38875,12105,31.138263665594856
2021-09-11,Ohio,Guernsey,38875,12139,31.22572347266881
2021-09-12,Ohio,Guernsey,38875,12177,31.32347266881029
2021-09-13,Ohio,Guernsey,38875,12199,31.38006430868167
2021-09-14,Ohio,Guernsey,38875,12202,31.387781350482314
2021-09-15,Ohio,Guernsey,38875,12900,33.18327974276527
2021-09-16,Ohio,Guernsey,38875,14675,37.749196141479096
2021-09-17,Ohio,Guernsey,38875,14716,37.85466237942122
2021-09-18,Ohio,Guernsey,38875,14741,37.918971061093245
2021-09-19,Ohio,Guernsey,38875,14808,38.09131832797428
2021-09-20,Ohio,Guernsey,38875,14817,38.11446945337621
2021-09-21,Ohio,Guernsey,38875,14817,38.11446945337621
2021-09-22,Ohio,Guernsey,38875,14817,38.11446945337621
2021-09-23,Ohio,Guernsey,38875,14842,38.17877813504823
2021-09-24,Ohio,Guernsey,38875,14876,38.26623794212219
2021-09-25,Ohio,Guernsey,38875,14927,38.39742765273312
2021-09-26,Ohio,Guernsey,38875,14989,38.55691318327974
2021-09-27,Ohio,Guernsey,38875,15007,38.6032154340836
2021-09-28,Ohio,Guernsey,38875,15025,38.649517684887456
2021-09-29,Ohio,Guernsey,38875,15059,38.73697749196141
2021-09-30,Ohio,Guernsey,38875,15069,38.76270096463023
2021-10-01,Ohio,Guernsey,38875,15108,38.86302250803858
2021-10-02,Ohio,Guernsey,38875,15122,38.89903536977492
2021-10-03,Ohio,Guernsey,38875,15152,38.97620578778135
2021-10-04,Ohio,Guernsey,38875,15196,39.08938906752412
2021-10-05,Ohio,Guernsey,38875,15208,39.12025723472669
2021-10-06,Ohio,Guernsey,38875,15222,39.156270096463025
2021-10-07,Ohio,Guernsey,38875,15240,39.20257234726688
2021-10-08,Ohio,Guernsey,38875,15270,39.27974276527331
2021-10-09,Ohio,Guernsey,38875,15302,39.362057877813506
2021-10-10,Ohio,Guernsey,38875,15302,39.362057877813506
2021-10-11,Ohio,Guernsey,38875,15321,39.410932475884245
2021-10-12,Ohio,Guernsey,38875,15329,39.43151125401929
2021-10-13,Ohio,Guernsey,38875,15349,39.482958199356915
2021-10-14,Ohio,Guernsey,38875,15376,39.5524115755627
2021-10-15,Ohio,Guernsey,38875,15395,39.60128617363344
2021-10-16,Ohio,Guernsey,38875,15430,39.69131832797428
2021-10-17,Ohio,Guernsey,38875,15441,39.719614147909965
2021-10-18,Ohio,Guernsey,38875,15464,39.778778135048235
2021-10-19,Ohio,Guernsey,38875,15478,39.814790996784566
2021-10-20,Ohio,Guernsey,38875,15501,39.87395498392283
2021-10-21,Ohio,Guernsey,38875,15529,39.9459807073955
2021-10-22,Ohio,Guernsey,38875,15550,40
2021-10-23,Ohio,Guernsey,38875,15569,40.04887459807074
2021-10-24,Ohio,Guernsey,38875,15603,40.136334405144694
2021-10-25,Ohio,Guernsey,38875,15613,40.1620578778135
2021-10-26,Ohio,Guernsey,38875,15614,40.16463022508039
2021-10-27,Ohio,Guernsey,38875,15637,40.22379421221865
2021-10-28,Ohio,Guernsey,38875,15660,40.28295819935691
2021-10-29,Ohio,Guernsey,38875,15682,40.3395498392283
2021-10-30,Ohio,Guernsey,38875,15693,40.36784565916399
2021-10-31,Ohio,Guernsey,38875,15718,40.432154340836014
2021-11-01,Ohio,Guernsey,38875,15724,40.4475884244373
2021-11-02,Ohio,Guernsey,38875,15726,40.45273311897106
2021-11-03,Ohio,Guernsey,38875,15747,40.50675241157556
2021-11-04,Ohio,Guernsey,38875,15765,40.553054662379424
2021-11-05,Ohio,Guernsey,38875,15780,40.59163987138264
2021-11-06,Ohio,Guernsey,38875,15805,40.655948553054664
2021-11-07,Ohio,Guernsey,38875,15825,40.70739549839228
2021-11-08,Ohio,Guernsey,38875,15830,40.72025723472669
2021-11-09,Ohio,Guernsey,38875,15831,40.72282958199357
2021-11-10,Ohio,Guernsey,38875,15848,40.76655948553055
2021-11-11,Ohio,Guernsey,38875,15862,40.80257234726688
2021-11-12,Ohio,Guernsey,38875,15877,40.8411575562701
2021-11-13,Ohio,Guernsey,38875,15883,40.85659163987138
2021-11-14,Ohio,Guernsey,38875,15884,40.85916398713827
2021-11-15,Ohio,Guernsey,38875,15917,40.94405144694534
2021-11-16,Ohio,Guernsey,38875,15921,40.95434083601286
2021-11-17,Ohio,Guernsey,38875,15943,41.010932475884246
2021-11-18,Ohio,Guernsey,38875,15957,41.04694533762058
2021-11-19,Ohio,Guernsey,38875,15973,41.08810289389068
2021-11-20,Ohio,Guernsey,38875,15980,41.10610932475884
2021-11-21,Ohio,Guernsey,38875,15995,41.144694533762056
2021-11-22,Ohio,Guernsey,38875,16005,41.17041800643087
2021-11-23,Ohio,Guernsey,38875,16008,41.17813504823151
2021-11-24,Ohio,Guernsey,38875,16020,41.20900321543408
2021-11-25,Ohio,Guernsey,38875,16020,41.20900321543408
2021-11-26,Ohio,Guernsey,38875,16020,41.20900321543408
2021-11-27,Ohio,Guernsey,38875,16020,41.20900321543408
2021-11-28,Ohio,Guernsey,38875,16020,41.20900321543408
2021-11-29,Ohio,Guernsey,38875,16068,41.332475884244374
2021-11-30,Ohio,Guernsey,38875,16074,41.34790996784566
2021-12-01,Ohio,Guernsey,38875,16094,41.39935691318328
2021-12-02,Ohio,Guernsey,38875,16120,41.466237942122184
2021-12-03,Ohio,Guernsey,38875,16136,41.507395498392285
2021-12-04,Ohio,Guernsey,38875,16152,41.54855305466238
2021-12-05,Ohio,Guernsey,38875,16190,41.646302250803856
2021-12-06,Ohio,Guernsey,38875,16201,41.67459807073955
2021-12-07,Ohio,Guernsey,38875,16206,41.68745980707396
2021-12-08,Ohio,Guernsey,38875,16228,41.744051446945335
2021-12-09,Ohio,Guernsey,38875,16244,41.785209003215435
2021-12-10,Ohio,Guernsey,38875,16258,41.82122186495177
2021-12-11,Ohio,Guernsey,38875,16268,41.84694533762058
2021-12-12,Ohio,Guernsey,38875,16295,41.91639871382637
2021-12-13,Ohio,Guernsey,38875,16304,41.9395498392283
2021-12-14,Ohio,Guernsey,38875,16308,41.94983922829582
2021-12-15,Ohio,Guernsey,38875,16326,41.99614147909968
2021-12-16,Ohio,Guernsey,38875,16345,42.045016077170416
2021-12-17,Ohio,Guernsey,38875,16353,42.06559485530546
2021-12-18,Ohio,Guernsey,38875,16366,42.09903536977492
2021-12-19,Ohio,Guernsey,38875,16401,42.18906752411576
2021-12-20,Ohio,Guernsey,38875,16409,42.2096463022508
2021-12-21,Ohio,Guernsey,38875,16415,42.22508038585209
2021-12-22,Ohio,Guernsey,38875,16432,42.268810289389066
2021-12-23,Ohio,Guernsey,38875,16453,42.32282958199357
2021-12-24,Ohio,Guernsey,38875,16453,42.32282958199357
2021-12-25,Ohio,Guernsey,38875,16454,42.32540192926045
2021-12-26,Ohio,Guernsey,38875,16454,42.32540192926045
2021-12-27,Ohio,Guernsey,38875,16455,42.32797427652733
2021-12-28,Ohio,Guernsey,38875,16496,42.43344051446945
2021-12-29,Ohio,Guernsey,38875,16517,42.487459807073954
2021-12-30,Ohio,Guernsey,38875,16529,42.51832797427653
2021-12-31,Ohio,Guernsey,38875,16548,42.56720257234727
2021-01-01,Ohio,Franklin,1316756,0,0
2021-01-02,Ohio,Franklin,1316756,0,0
2021-01-03,Ohio,Franklin,1316756,0,0
2021-01-04,Ohio,Franklin,1316756,0,0
2021-01-05,Ohio,Franklin,1316756,0,0
2021-01-06,Ohio,Franklin,1316756,0,0
2021-01-07,Ohio,Franklin,1316756,0,0
2021-01-08,Ohio,Franklin,1316756,0,0
2021-01-09,Ohio,Franklin,1316756,0,0
2021-01-10,Ohio,Franklin,1316756,0,0
2021-01-11,Ohio,Franklin,1316756,0,0
2021-01-12,Ohio,Franklin,1316756,0,0
2021-01-13,Ohio,Franklin,1316756,0,0
2021-01-14,Ohio,Franklin,1316756,0,0
2021-01-15,Ohio,Franklin,1316756,159,0.012075130092439297
2021-01-16,Ohio,Franklin,1316756,722,0.05483172280969291
2021-01-17,Ohio,Franklin,1316756,798,0.06060348310545006
2021-01-18,Ohio,Franklin,1316756,822,0.06242614425147863
2021-01-19,Ohio,Franklin,1316756,824,0.06257803268031435
2021-01-20,Ohio,Franklin,1316756,1166,0.08855095401122151
2021-01-21,Ohio,Franklin,1316756,1205,0.09151277837351794
2021-01-22,Ohio,Franklin,1316756,2048,0.1555337511277716
2021-01-23,Ohio,Franklin,1316756,3296,0.2503121307212574
2021-01-24,Ohio,Franklin,1316756,4528,0.3438754028840575
2021-01-25,Ohio,Franklin,1316756,5059,0.38420178073993966
2021-01-26,Ohio,Franklin,1316756,5198,0.3947580265440218
2021-01-27,Ohio,Franklin,1316756,5421,0.411693586359204
2021-01-28,Ohio,Franklin,1316756,6552,0.4975864928658005
2021-01-29,Ohio,Franklin,1316756,7876,0.5981366327550435
2021-01-30,Ohio,Franklin,1316756,9208,0.6992943263596293
2021-01-31,Ohio,Franklin,1316756,12694,0.9640358578202796
2021-02-01,Ohio,Franklin,1316756,12699,0.9644155788923688
2021-02-02,Ohio,Franklin,1316756,13752,1.0443848366743724
2021-02-03,Ohio,Franklin,1316756,14547,1.104760487136569
2021-02-04,Ohio,Franklin,1316756,16615,1.2618131225526976
2021-02-05,Ohio,Franklin,1316756,18595,1.412182667100055
2021-02-06,Ohio,Franklin,1316756,21454,1.6293071761207087
2021-02-07,Ohio,Franklin,1316756,25649,1.9478931556036199
2021-02-08,Ohio,Franklin,1316756,26052,1.9784986740140162
2021-02-09,Ohio,Franklin,1316756,28002,2.126589892128838
2021-02-10,Ohio,Franklin,1316756,32049,2.433936127877906
2021-02-11,Ohio,Franklin,1316756,32127,2.439859776602499
2021-02-12,Ohio,Franklin,1316756,34828,2.6449850997451314
2021-02-13,Ohio,Franklin,1316756,37305,2.8330989188581635
2021-02-14,Ohio,Franklin,1316756,41529,3.1538872805591924
2021-02-15,Ohio,Franklin,1316756,42945,3.261424288174878
2021-02-16,Ohio,Franklin,1316756,44491,3.3788340436648854
2021-02-17,Ohio,Franklin,1316756,47309,3.5928448398944073
2021-02-18,Ohio,Franklin,1316756,48889,3.7128366986746215
2021-02-19,Ohio,Franklin,1316756,52316,3.9730975214846183
2021-02-20,Ohio,Franklin,1316756,52375,3.977578230135272
2021-02-21,Ohio,Franklin,1316756,55668,4.227662528213275
2021-02-22,Ohio,Franklin,1316756,57794,4.38911992806564
2021-02-23,Ohio,Franklin,1316756,58820,4.467038692058361
2021-02-24,Ohio,Franklin,1316756,60702,4.609965703592769
2021-02-25,Ohio,Franklin,1316756,63327,4.809319266439644
2021-02-26,Ohio,Franklin,1316756,65614,4.9830036848132835
2021-02-27,Ohio,Franklin,1316756,70516,5.35528222388962
2021-02-28,Ohio,Franklin,1316756,77432,5.8805124108035205
2021-03-01,Ohio,Franklin,1316756,77436,5.880816187661192
2021-03-02,Ohio,Franklin,1316756,80673,6.126647609731795
2021-03-03,Ohio,Franklin,1316756,83999,6.379238066885589
2021-03-04,Ohio,Franklin,1316756,85598,6.500672865739742
2021-03-05,Ohio,Franklin,1316756,87474,6.643144211987642
2021-03-06,Ohio,Franklin,1316756,90739,6.891102072061946
2021-03-07,Ohio,Franklin,1316756,94741,7.195030818162211
2021-03-08,Ohio,Franklin,1316756,98114,7.451190653393643
2021-03-09,Ohio,Franklin,1316756,98123,7.451874151323404
2021-03-10,Ohio,Franklin,1316756,101317,7.69443997217404
2021-03-11,Ohio,Franklin,1316756,104498,7.936018518237244
2021-03-12,Ohio,Franklin,1316756,107114,8.134688583154357
2021-03-13,Ohio,Franklin,1316756,112097,8.51311860359854
2021-03-14,Ohio,Franklin,1316756,115332,8.758798137240309
2021-03-15,Ohio,Franklin,1316756,117016,8.88668819431998
2021-03-16,Ohio,Franklin,1316756,118008,8.962024855022495
2021-03-17,Ohio,Franklin,1316756,120400,9.14368341591001
2021-03-18,Ohio,Franklin,1316756,122332,9.29040763816531
2021-03-19,Ohio,Franklin,1316756,125355,9.519986998350491
2021-03-20,Ohio,Franklin,1316756,127125,9.654408257870099
2021-03-21,Ohio,Franklin,1316756,132017,10.025927354802256
2021-03-22,Ohio,Franklin,1316756,132027,10.026686796946436
2021-03-23,Ohio,Franklin,1316756,133075,10.10627633365635
2021-03-24,Ohio,Franklin,1316756,134513,10.215484113989229
2021-03-25,Ohio,Franklin,1316756,137885,10.471568005006242
2021-03-26,Ohio,Franklin,1316756,142207,10.799798899720221
2021-03-27,Ohio,Franklin,1316756,146225,11.104942753251171
2021-03-28,Ohio,Franklin,1316756,154684,11.747354863011825
2021-03-29,Ohio,Franklin,1316756,154795,11.755784670812208
2021-03-30,Ohio,Franklin,1316756,155976,11.845474788039697
2021-03-31,Ohio,Franklin,1316756,158623,12.046499123603766
2021-04-01,Ohio,Franklin,1316756,161842,12.290963549814848
2021-04-02,Ohio,Franklin,1316756,168213,12.774804139871016
2021-04-03,Ohio,Franklin,1316756,174995,13.289857802052923
2021-04-04,Ohio,Franklin,1316756,180402,13.700488169410278
2021-04-05,Ohio,Franklin,1316756,184829,14.036693206638132
2021-04-06,Ohio,Franklin,1316756,186256,14.145065600612414
2021-04-07,Ohio,Franklin,1316756,189145,14.364468436065604
2021-04-08,Ohio,Franklin,1316756,197232,14.978629298062815
2021-04-09,Ohio,Franklin,1316756,203593,15.461710445974806
2021-04-10,Ohio,Franklin,1316756,211657,16.074124591040405
2021-04-11,Ohio,Franklin,1316756,223321,16.959937908010293
2021-04-12,Ohio,Franklin,1316756,230505,17.50552114438818
2021-04-13,Ohio,Franklin,1316756,239819,18.2128655574761
2021-04-14,Ohio,Franklin,1316756,239849,18.215143883908635
2021-04-15,Ohio,Franklin,1316756,253969,19.28747619148878
2021-04-16,Ohio,Franklin,1316756,254023,19.291577179067346
2021-04-17,Ohio,Franklin,1316756,262804,19.958443325870547
2021-04-18,Ohio,Franklin,1316756,269690,20.481395186351914
2021-04-19,Ohio,Franklin,1316756,273908,20.801727882766436
2021-04-20,Ohio,Franklin,1316756,278592,21.157450583099678
2021-04-21,Ohio,Franklin,1316756,291340,22.125587428498523
2021-04-22,Ohio,Franklin,1316756,291395,22.129764360291503
2021-04-23,Ohio,Franklin,1316756,301104,22.86710673807448
2021-04-24,Ohio,Franklin,1316756,308706,23.444434656079032
2021-04-25,Ohio,Franklin,1316756,316765,24.056469080072542
2021-04-26,Ohio,Franklin,1316756,323641,24.57866149840973
2021-04-27,Ohio,Franklin,1316756,323670,24.580863880627845
2021-04-28,Ohio,Franklin,1316756,329088,24.992329634343797
2021-04-29,Ohio,Franklin,1316756,345371,26.228929277709767
2021-04-30,Ohio,Franklin,1316756,345413,26.232118934715317
2021-05-01,Ohio,Franklin,1316756,361558,27.45823827649162
2021-05-02,Ohio,Franklin,1316756,363316,27.591748205438215
2021-05-03,Ohio,Franklin,1316756,364417,27.675362785512274
2021-05-04,Ohio,Franklin,1316756,367693,27.924156031945174
2021-05-05,Ohio,Franklin,1316756,367745,27.928105131094902
2021-05-06,Ohio,Franklin,1316756,375585,28.523507772130902
2021-05-07,Ohio,Franklin,1316756,385312,29.262217145773402
2021-05-08,Ohio,Franklin,1316756,400562,30.420366415645724
2021-05-09,Ohio,Franklin,1316756,403480,30.64197163331703
2021-05-10,Ohio,Franklin,1316756,403531,30.64584478825234
2021-05-11,Ohio,Franklin,1316756,407405,30.940052674907122
2021-05-12,Ohio,Franklin,1316756,418186,31.758807250546038
2021-05-13,Ohio,Franklin,1316756,418211,31.760705855906487
2021-05-14,Ohio,Franklin,1316756,423034,32.12698480204381
2021-05-15,Ohio,Franklin,1316756,431942,32.80349586407808
2021-05-16,Ohio,Franklin,1316756,431967,32.80539446943853
2021-05-17,Ohio,Franklin,1316756,433845,32.948017704115266
2021-05-18,Ohio,Franklin,1316756,435062,33.0404418130618
2021-05-19,Ohio,Franklin,1316756,437939,33.258933317941974
2021-05-20,Ohio,Franklin,1316756,443186,33.657412610992466
2021-05-21,Ohio,Franklin,1316756,443238,33.661361710142195
2021-05-22,Ohio,Franklin,1316756,447616,33.99384548086358
2021-05-23,Ohio,Franklin,1316756,452504,34.36506080093806
2021-05-24,Ohio,Franklin,1316756,452512,34.36566835465341
2021-05-25,Ohio,Franklin,1316756,453260,34.422474627037964
2021-05-26,Ohio,Franklin,1316756,455979,34.628966946040116
2021-05-27,Ohio,Franklin,1316756,459014,34.85945763679831
2021-05-28,Ohio,Franklin,1316756,461376,35.03883787125329
2021-05-29,Ohio,Franklin,1316756,463744,35.218673770994776
2021-05-30,Ohio,Franklin,1316756,466889,35.45751832533894
2021-05-31,Ohio,Franklin,1316756,466900,35.458353711697534
2021-06-01,Ohio,Franklin,1316756,467572,35.50938822378634
2021-06-02,Ohio,Franklin,1316756,469663,35.66818757613407
2021-06-03,Ohio,Franklin,1316756,469679,35.66940268356476
2021-06-04,Ohio,Franklin,1316756,471889,35.83723939742823
2021-06-05,Ohio,Franklin,1316756,474557,36.039858561495066
2021-06-06,Ohio,Franklin,1316756,478079,36.307334084674764
2021-06-07,Ohio,Franklin,1316756,481058,36.53357189942556
2021-06-08,Ohio,Franklin,1316756,484174,36.7702140715516
2021-06-09,Ohio,Franklin,1316756,487117,36.993717894583355
2021-06-10,Ohio,Franklin,1316756,487148,36.99607216523031
2021-06-11,Ohio,Franklin,1316756,491727,37.343820723049674
2021-06-12,Ohio,Franklin,1316756,491740,37.34480799783711
2021-06-13,Ohio,Franklin,1316756,495136,37.60271455000015
2021-06-14,Ohio,Franklin,1316756,496860,37.73364237565654
2021-06-15,Ohio,Franklin,1316756,497598,37.78968920589691
2021-06-16,Ohio,Franklin,1316756,500633,38.020179896655115
2021-06-17,Ohio,Franklin,1316756,505893,38.41964646449304
2021-06-18,Ohio,Franklin,1316756,508616,38.62644256035287
2021-06-19,Ohio,Franklin,1316756,510841,38.7954184374326
2021-06-20,Ohio,Franklin,1316756,512390,38.91305602556586
2021-06-21,Ohio,Franklin,1316756,514998,39.111118536767634
2021-06-22,Ohio,Franklin,1316756,516055,39.19139157140731
2021-06-23,Ohio,Franklin,1316756,516076,39.19298639991008
2021-06-24,Ohio,Franklin,1316756,517730,39.31859813055722
2021-06-25,Ohio,Franklin,1316756,519000,39.415047282867896
2021-06-26,Ohio,Franklin,1316756,520502,39.529115492923516
2021-06-27,Ohio,Franklin,1316756,522372,39.67113117388491
2021-06-28,Ohio,Franklin,1316756,525918,39.940429358210636
2021-06-29,Ohio,Franklin,1316756,526788,40.00650082475417
2021-06-30,Ohio,Franklin,1316756,527951,40.09482394612213
2021-07-01,Ohio,Franklin,1316756,527971,40.09634283041049
2021-07-02,Ohio,Franklin,1316756,529229,40.19188065214816
2021-07-03,Ohio,Franklin,1316756,531487,40.36336268830368
2021-07-04,Ohio,Franklin,1316756,531493,40.36381835359019
2021-07-05,Ohio,Franklin,1316756,532259,40.421991621834266
2021-07-06,Ohio,Franklin,1316756,532542,40.44348383451452
2021-07-07,Ohio,Franklin,1316756,534154,40.565905908156104
2021-07-08,Ohio,Franklin,1316756,534163,40.56658940608587
2021-07-09,Ohio,Franklin,1316756,535501,40.66820276497696
2021-07-10,Ohio,Franklin,1316756,536634,40.75424755991239
2021-07-11,Ohio,Franklin,1316756,538042,40.861177013812735
2021-07-12,Ohio,Franklin,1316756,539245,40.95253790375742
2021-07-13,Ohio,Franklin,1316756,540079,41.01587537858191
2021-07-14,Ohio,Franklin,1316756,540091,41.01678670915492
2021-07-15,Ohio,Franklin,1316756,540139,41.02043203144698
2021-07-16,Ohio,Franklin,1316756,542354,41.18864846638253
2021-07-17,Ohio,Franklin,1316756,544469,41.3492704798763
2021-07-18,Ohio,Franklin,1316756,545032,41.39202707259356
2021-07-19,Ohio,Franklin,1316756,545044,41.39293840316657
2021-07-20,Ohio,Franklin,1316756,546168,41.478299700172244
2021-07-21,Ohio,Franklin,1316756,546182,41.47936291917409
2021-07-22,Ohio,Franklin,1316756,547023,41.54323200349951
2021-07-23,Ohio,Franklin,1316756,548227,41.63466883765861
2021-07-24,Ohio,Franklin,1316756,550020,41.77083681410983
2021-07-25,Ohio,Franklin,1316756,550024,41.7711405909675
2021-07-26,Ohio,Franklin,1316756,550669,41.82012460926702
2021-07-27,Ohio,Franklin,1316756,551606,41.89128433817655
2021-07-28,Ohio,Franklin,1316756,551615,41.89196783610631
2021-07-29,Ohio,Franklin,1316756,553508,42.03573023399932
2021-07-30,Ohio,Franklin,1316756,553521,42.036717508786744
2021-07-31,Ohio,Franklin,1316756,555763,42.20698443751158
2021-08-01,Ohio,Franklin,1316756,556399,42.25528495788134
2021-08-02,Ohio,Franklin,1316756,556415,42.256500065312025
2021-08-03,Ohio,Franklin,1316756,557643,42.34975956061715
2021-08-04,Ohio,Franklin,1316756,557650,42.350291170118076
2021-08-05,Ohio,Franklin,1316756,559375,42.481294939988885
2021-08-06,Ohio,Franklin,1316756,559382,42.48182654948981
2021-08-07,Ohio,Franklin,1316756,560284,42.55032823089471
2021-08-08,Ohio,Franklin,1316756,561927,42.675104575183255
2021-08-09,Ohio,Franklin,1316756,562466,42.71603850675448
