Datetime,Month,Weekday,Hour,Total Usage
2024-01-20 09:00:00,Jan,Saturday,10,3232751.37
2024-01-20 10:00:00,Jan,Saturday,11,3233494.38
2024-01-20 11:00:00,Jan,Saturday,12,3204087.54
2024-01-20 12:00:00,Jan,Saturday,13,3061598.73
2024-01-20 13:00:00,Jan,Saturday,14,2937033.71
2024-01-20 14:00:00,Jan,Saturday,15,2857015.95
2024-01-20 15:00:00,Jan,Saturday,16,2817830.85
2024-01-20 16:00:00,Jan,Saturday,17,2858384.26
2024-01-20 17:00:00,Jan,Saturday,18,2999064.63
2024-01-20 18:00:00,Jan,Saturday,19,3103682.38
2024-01-20 19:00:00,Jan,Saturday,20,3129182.43
2024-01-20 20:00:00,Jan,Saturday,21,3096286.07
2024-01-20 21:00:00,Jan,Saturday,22,3070903.19
2024-01-20 22:00:00,Jan,Saturday,23,2992759.3
2024-01-20 23:00:00,Jan,Saturday,24,2895670.99
2024-01-21 00:00:00,Jan,Sunday,1,2855954.16
2024-01-21 01:00:00,Jan,Sunday,2,2838693.99
2024-01-21 02:00:00,Jan,Sunday,3,2860198.63
2024-01-21 03:00:00,Jan,Sunday,4,2882252.0
2024-01-21 04:00:00,Jan,Sunday,5,2899227.46
2024-01-21 05:00:00,Jan,Sunday,6,2942060.5
2024-01-21 06:00:00,Jan,Sunday,7,3026425.22
2024-01-21 07:00:00,Jan,Sunday,8,3110262.07
2024-01-21 08:00:00,Jan,Sunday,9,3172697.5
2024-01-21 09:00:00,Jan,Sunday,10,3106617.91
2024-01-21 10:00:00,Jan,Sunday,11,2985294.34
2024-01-21 11:00:00,Jan,Sunday,12,2905052.32
2024-01-21 12:00:00,Jan,Sunday,13,2800515.65
2024-01-21 13:00:00,Jan,Sunday,14,2712591.41
2024-01-21 14:00:00,Jan,Sunday,15,2669583.15
2024-01-21 15:00:00,Jan,Sunday,16,2633214.99
2024-01-21 16:00:00,Jan,Sunday,17,2700516.17
2024-01-21 17:00:00,Jan,Sunday,18,2851402.42
2024-01-21 18:00:00,Jan,Sunday,19,2961356.35
2024-01-21 19:00:00,Jan,Sunday,20,2963984.28
2024-01-21 20:00:00,Jan,Sunday,21,2958878.55
2024-01-21 21:00:00,Jan,Sunday,22,2899534.67
2024-01-21 22:00:00,Jan,Sunday,23,2811782.93
2024-01-21 23:00:00,Jan,Sunday,24,2710604.52
2024-01-22 00:00:00,Jan,Monday,1,2695436.94
2024-01-22 01:00:00,Jan,Monday,2,2655458.39
2024-01-22 02:00:00,Jan,Monday,3,2634214.61
2024-01-22 03:00:00,Jan,Monday,4,2684818.63
2024-01-22 04:00:00,Jan,Monday,5,2713640.48
2024-01-22 05:00:00,Jan,Monday,6,2816108.17
2024-01-22 06:00:00,Jan,Monday,7,2973942.27
2024-01-22 07:00:00,Jan,Monday,8,3080497.98
2024-01-22 08:00:00,Jan,Monday,9,3059904.24
2024-01-22 09:00:00,Jan,Monday,10,3042327.49
2024-01-22 10:00:00,Jan,Monday,11,2944735.5
2024-01-22 11:00:00,Jan,Monday,12,2845972.86
2024-01-22 12:00:00,Jan,Monday,13,2766243.17
2024-01-22 13:00:00,Jan,Monday,14,2662446.74
2024-01-22 14:00:00,Jan,Monday,15,2560005.1
2024-01-22 15:00:00,Jan,Monday,16,2501524.61
2024-01-22 16:00:00,Jan,Monday,17,2551426.52
2024-01-22 17:00:00,Jan,Monday,18,2640805.35
2024-01-22 18:00:00,Jan,Monday,19,2702012.25
2024-01-22 19:00:00,Jan,Monday,20,2652939.89
2024-01-22 20:00:00,Jan,Monday,21,2638311.67
2024-01-22 21:00:00,Jan,Monday,22,2539309.56
2024-01-22 22:00:00,Jan,Monday,23,2418207.22
2024-01-22 23:00:00,Jan,Monday,24,2304140.54
2024-01-23 00:00:00,Jan,Tuesday,1,2216167.68
2024-01-23 01:00:00,Jan,Tuesday,2,2173198.36
2024-01-23 02:00:00,Jan,Tuesday,3,2143248.55
2024-01-23 03:00:00,Jan,Tuesday,4,2129001.56
2024-01-23 04:00:00,Jan,Tuesday,5,2162934.96
2024-01-23 05:00:00,Jan,Tuesday,6,2273270.11
2024-01-23 06:00:00,Jan,Tuesday,7,2451712.47
2024-01-23 07:00:00,Jan,Tuesday,8,2576730.53
2024-01-23 08:00:00,Jan,Tuesday,9,2581548.24
2024-01-23 09:00:00,Jan,Tuesday,10,2607397.12
2024-01-23 10:00:00,Jan,Tuesday,11,2635346.08
2024-01-23 11:00:00,Jan,Tuesday,12,2600467.87
2024-01-23 12:00:00,Jan,Tuesday,13,2581372.75
2024-01-23 13:00:00,Jan,Tuesday,14,2552870.94
2024-01-23 14:00:00,Jan,Tuesday,15,2496103.25
2024-01-23 15:00:00,Jan,Tuesday,16,2484886.44
2024-01-23 16:00:00,Jan,Tuesday,17,2516714.33
2024-01-23 17:00:00,Jan,Tuesday,18,2568180.8
2024-01-23 18:00:00,Jan,Tuesday,19,2586439.84
2024-01-23 19:00:00,Jan,Tuesday,20,2542749.11
2024-01-23 20:00:00,Jan,Tuesday,21,2495394.69
2024-01-23 21:00:00,Jan,Tuesday,22,2387243.27
2024-01-23 22:00:00,Jan,Tuesday,23,2266276.3
2024-01-23 23:00:00,Jan,Tuesday,24,2134560.12
2024-01-24 00:00:00,Jan,Wednesday,1,2036378.0
2024-01-24 01:00:00,Jan,Wednesday,2,1979421.01
2024-01-24 02:00:00,Jan,Wednesday,3,1938360.61
2024-01-24 03:00:00,Jan,Wednesday,4,1918912.91
2024-01-24 04:00:00,Jan,Wednesday,5,1959279.47
2024-01-24 05:00:00,Jan,Wednesday,6,2056860.47
2024-01-24 06:00:00,Jan,Wednesday,7,2229570.64
2024-01-24 07:00:00,Jan,Wednesday,8,2355955.92
2024-01-24 08:00:00,Jan,Wednesday,9,2388332.13
2024-01-24 09:00:00,Jan,Wednesday,10,2424163.61
2024-01-24 10:00:00,Jan,Wednesday,11,2435260.68
2024-01-24 11:00:00,Jan,Wednesday,12,2421051.3
2024-01-24 12:00:00,Jan,Wednesday,13,2401851.02
2024-01-24 13:00:00,Jan,Wednesday,14,2387979.17
2024-01-24 14:00:00,Jan,Wednesday,15,2370278.96
2024-01-24 15:00:00,Jan,Wednesday,16,2329981.95
2024-01-24 16:00:00,Jan,Wednesday,17,2344014.7
2024-01-24 17:00:00,Jan,Wednesday,18,2401888.81
2024-01-24 18:00:00,Jan,Wednesday,19,2408343.41
2024-01-24 19:00:00,Jan,Wednesday,20,2370564.72
2024-01-24 20:00:00,Jan,Wednesday,21,2305065.84
2024-01-24 21:00:00,Jan,Wednesday,22,2231183.66
2024-01-24 22:00:00,Jan,Wednesday,23,2104868.85
2024-01-24 23:00:00,Jan,Wednesday,24,2012197.88
2024-01-25 00:00:00,Jan,Thursday,1,1928622.36
2024-01-25 01:00:00,Jan,Thursday,2,1853929.69
2024-01-25 02:00:00,Jan,Thursday,3,1811575.42
2024-01-25 03:00:00,Jan,Thursday,4,1777064.75
2024-01-25 04:00:00,Jan,Thursday,5,1797184.48
2024-01-25 05:00:00,Jan,Thursday,6,1907656.21
2024-01-25 06:00:00,Jan,Thursday,7,2089221.66
2024-01-25 07:00:00,Jan,Thursday,8,2248570.48
2024-01-25 08:00:00,Jan,Thursday,9,2263711.12
2024-01-25 09:00:00,Jan,Thursday,10,2292815.17
2024-01-25 10:00:00,Jan,Thursday,11,2276954.4
2024-01-25 11:00:00,Jan,Thursday,12,2299117.24
2024-01-25 12:00:00,Jan,Thursday,13,2279353.29
2024-01-25 13:00:00,Jan,Thursday,14,2286557.96
2024-01-25 14:00:00,Jan,Thursday,15,2252659.91
2024-01-25 15:00:00,Jan,Thursday,16,2217170.05
2024-01-25 16:00:00,Jan,Thursday,17,2249060.8
2024-01-25 17:00:00,Jan,Thursday,18,2304710.15
2024-01-25 18:00:00,Jan,Thursday,19,2325757.56
2024-01-25 19:00:00,Jan,Thursday,20,2288672.03
2024-01-25 20:00:00,Jan,Thursday,21,2235197.66
2024-01-25 21:00:00,Jan,Thursday,22,2157820.03
2024-01-25 22:00:00,Jan,Thursday,23,2035079.21
2024-01-25 23:00:00,Jan,Thursday,24,1928102.89
2024-01-26 00:00:00,Jan,Friday,1,1847390.42
2024-01-26 01:00:00,Jan,Friday,2,1773615.13
2024-01-26 02:00:00,Jan,Friday,3,1748340.22
2024-01-26 03:00:00,Jan,Friday,4,1764526.89
2024-01-26 04:00:00,Jan,Friday,5,1790552.73
2024-01-26 05:00:00,Jan,Friday,6,1886372.51
2024-01-26 06:00:00,Jan,Friday,7,2090669.08
2024-01-26 07:00:00,Jan,Friday,8,2257624.09
2024-01-26 08:00:00,Jan,Friday,9,2297847.46
2024-01-26 09:00:00,Jan,Friday,10,2307227.49
2024-01-26 10:00:00,Jan,Friday,11,2338674.34
2024-01-26 11:00:00,Jan,Friday,12,2346241.29
2024-01-26 12:00:00,Jan,Friday,13,2330957.05
2024-01-26 13:00:00,Jan,Friday,14,2322761.07
2024-01-26 14:00:00,Jan,Friday,15,2298515.18
2024-01-26 15:00:00,Jan,Friday,16,2284688.6
2024-01-26 16:00:00,Jan,Friday,17,2293931.34
2024-01-26 17:00:00,Jan,Friday,18,2343817.88
2024-01-26 18:00:00,Jan,Friday,19,2341999.02
2024-01-26 19:00:00,Jan,Friday,20,2302138.3
2024-01-26 20:00:00,Jan,Friday,21,2269443.31
2024-01-26 21:00:00,Jan,Friday,22,2178839.54
2024-01-26 22:00:00,Jan,Friday,23,2129618.25
2024-01-26 23:00:00,Jan,Friday,24,2024506.91
2024-01-27 00:00:00,Jan,Saturday,1,1948958.87
2024-01-27 01:00:00,Jan,Saturday,2,1917778.48
2024-01-27 02:00:00,Jan,Saturday,3,1874338.96
2024-01-27 03:00:00,Jan,Saturday,4,1885711.39
2024-01-27 04:00:00,Jan,Saturday,5,1889918.95
2024-01-27 05:00:00,Jan,Saturday,6,1911882.8
2024-01-27 06:00:00,Jan,Saturday,7,2004637.07
2024-01-27 07:00:00,Jan,Saturday,8,2081640.04
2024-01-27 08:00:00,Jan,Saturday,9,2152110.42
2024-01-27 09:00:00,Jan,Saturday,10,2219787.23
2024-01-27 10:00:00,Jan,Saturday,11,2283732.36
2024-01-27 11:00:00,Jan,Saturday,12,2271955.51
2024-01-27 12:00:00,Jan,Saturday,13,2260281.54
2024-01-27 13:00:00,Jan,Saturday,14,2275846.32
2024-01-27 14:00:00,Jan,Saturday,15,2268823.35
2024-01-27 15:00:00,Jan,Saturday,16,2245496.51
2024-01-27 16:00:00,Jan,Saturday,17,2267164.48
2024-01-27 17:00:00,Jan,Saturday,18,2319458.55
2024-01-27 18:00:00,Jan,Saturday,19,2356218.24
2024-01-27 19:00:00,Jan,Saturday,20,2328277.66
2024-01-27 20:00:00,Jan,Saturday,21,2289353.95
2024-01-27 21:00:00,Jan,Saturday,22,2223159.65
2024-01-27 22:00:00,Jan,Saturday,23,2154051.07
2024-01-27 23:00:00,Jan,Saturday,24,2064373.49
2024-01-28 00:00:00,Jan,Sunday,1,1990284.77
2024-01-28 01:00:00,Jan,Sunday,2,1933270.83
2024-01-28 02:00:00,Jan,Sunday,3,1887308.91
2024-01-28 03:00:00,Jan,Sunday,4,1866916.1
2024-01-28 04:00:00,Jan,Sunday,5,1885371.6
2024-01-28 05:00:00,Jan,Sunday,6,1896365.14
2024-01-28 06:00:00,Jan,Sunday,7,1952968.64
2024-01-28 07:00:00,Jan,Sunday,8,2050171.78
2024-01-28 08:00:00,Jan,Sunday,9,2132186.86
2024-01-28 09:00:00,Jan,Sunday,10,2232066.65
2024-01-28 10:00:00,Jan,Sunday,11,2276464.54
2024-01-28 11:00:00,Jan,Sunday,12,2330562.38
2024-01-28 12:00:00,Jan,Sunday,13,2384383.33
2024-01-28 13:00:00,Jan,Sunday,14,2377568.61
2024-01-28 14:00:00,Jan,Sunday,15,2380950.93
2024-01-28 15:00:00,Jan,Sunday,16,2393836.61
2024-01-28 16:00:00,Jan,Sunday,17,2420349.23
2024-01-28 17:00:00,Jan,Sunday,18,2464535.12
2024-01-28 18:00:00,Jan,Sunday,19,2527142.35
2024-01-28 19:00:00,Jan,Sunday,20,2500104.1
2024-01-28 20:00:00,Jan,Sunday,21,2467571.83
2024-01-28 21:00:00,Jan,Sunday,22,2400511.1
2024-01-28 22:00:00,Jan,Sunday,23,2285075.78
2024-01-28 23:00:00,Jan,Sunday,24,2186883.06
2024-01-29 00:00:00,Jan,Monday,1,2097996.22
2024-01-29 01:00:00,Jan,Monday,2,2075081.18
2024-01-29 02:00:00,Jan,Monday,3,2046908.27
2024-01-29 03:00:00,Jan,Monday,4,2063100.79
2024-01-29 04:00:00,Jan,Monday,5,2131978.24
2024-01-29 05:00:00,Jan,Monday,6,2274258.32
2024-01-29 06:00:00,Jan,Monday,7,2454645.38
2024-01-29 07:00:00,Jan,Monday,8,2593693.73
2024-01-29 08:00:00,Jan,Monday,9,2648670.38
2024-01-29 09:00:00,Jan,Monday,10,2681490.85
2024-01-29 10:00:00,Jan,Monday,11,2699213.96
2024-01-29 11:00:00,Jan,Monday,12,2683084.54
2024-01-29 12:00:00,Jan,Monday,13,2690714.97
2024-01-29 13:00:00,Jan,Monday,14,2666008.9
2024-01-29 14:00:00,Jan,Monday,15,2631713.62
2024-01-29 15:00:00,Jan,Monday,16,2619260.99
2024-01-29 16:00:00,Jan,Monday,17,2634103.94
2024-01-29 17:00:00,Jan,Monday,18,2699769.09
2024-01-29 18:00:00,Jan,Monday,19,2718546.62
2024-01-29 19:00:00,Jan,Monday,20,2682395.62
2024-01-29 20:00:00,Jan,Monday,21,2651881.67
2024-01-29 21:00:00,Jan,Monday,22,2559599.44
2024-01-29 22:00:00,Jan,Monday,23,2430099.47
2024-01-29 23:00:00,Jan,Monday,24,2336366.86
2024-01-30 00:00:00,Jan,Tuesday,1,2231112.59
2024-01-30 01:00:00,Jan,Tuesday,2,2208885.11
2024-01-30 02:00:00,Jan,Tuesday,3,2183816.1
2024-01-30 03:00:00,Jan,Tuesday,4,2186544.37
2024-01-30 04:00:00,Jan,Tuesday,5,2244207.33
2024-01-30 05:00:00,Jan,Tuesday,6,2362004.52
2024-01-30 06:00:00,Jan,Tuesday,7,2534077.63
2024-01-30 07:00:00,Jan,Tuesday,8,2648985.89
2024-01-30 08:00:00,Jan,Tuesday,9,2673703.7
2024-01-30 09:00:00,Jan,Tuesday,10,2689413.45
2024-01-30 10:00:00,Jan,Tuesday,11,2679553.73
2024-01-30 11:00:00,Jan,Tuesday,12,2644676.72
2024-01-30 12:00:00,Jan,Tuesday,13,2642735.79
2024-01-30 13:00:00,Jan,Tuesday,14,2648547.83
2024-01-30 14:00:00,Jan,Tuesday,15,2637170.76
2024-01-30 15:00:00,Jan,Tuesday,16,2621250.83
2024-01-30 16:00:00,Jan,Tuesday,17,2656375.1
2024-01-30 17:00:00,Jan,Tuesday,18,2699196.1
2024-01-30 18:00:00,Jan,Tuesday,19,2736116.82
2024-01-30 19:00:00,Jan,Tuesday,20,2683216.15
2024-01-30 20:00:00,Jan,Tuesday,21,2626146.5
2024-01-30 21:00:00,Jan,Tuesday,22,2513597.25
2024-01-30 22:00:00,Jan,Tuesday,23,2409268.39
2024-01-30 23:00:00,Jan,Tuesday,24,2300729.94
2024-01-31 00:00:00,Jan,Wednesday,1,2221363.24
2024-01-31 01:00:00,Jan,Wednesday,2,2155717.69
2024-01-31 02:00:00,Jan,Wednesday,3,2133873.78
2024-01-31 03:00:00,Jan,Wednesday,4,2122352.89
2024-01-31 04:00:00,Jan,Wednesday,5,2145364.45
2024-01-31 05:00:00,Jan,Wednesday,6,2251829.36
2024-01-31 06:00:00,Jan,Wednesday,7,2431548.94
2024-01-31 07:00:00,Jan,Wednesday,8,2549777.31
2024-01-31 08:00:00,Jan,Wednesday,9,2584940.35
2024-01-31 09:00:00,Jan,Wednesday,10,2597319.1
2024-01-31 10:00:00,Jan,Wednesday,11,2581203.52
2024-01-31 11:00:00,Jan,Wednesday,12,2539085.32
2024-01-31 12:00:00,Jan,Wednesday,13,2542262.24
2024-01-31 13:00:00,Jan,Wednesday,14,2518442.71
2024-01-31 14:00:00,Jan,Wednesday,15,2475312.17
2024-01-31 15:00:00,Jan,Wednesday,16,2493610.76
2024-01-31 16:00:00,Jan,Wednesday,17,2539195.3
2024-01-31 17:00:00,Jan,Wednesday,18,2595030.69
2024-01-31 18:00:00,Jan,Wednesday,19,2642236.66
2024-01-31 19:00:00,Jan,Wednesday,20,2614950.97
2024-01-31 20:00:00,Jan,Wednesday,21,2544950.18
2024-01-31 21:00:00,Jan,Wednesday,22,2430688.65
2024-01-31 22:00:00,Jan,Wednesday,23,2337312.47
2024-01-31 23:00:00,Jan,Wednesday,24,2240055.4
2024-02-01 00:00:00,Feb,Thursday,1,2159548.21
2024-02-01 01:00:00,Feb,Thursday,2,2130341.75
2024-02-01 02:00:00,Feb,Thursday,3,2129440.68
2024-02-01 03:00:00,Feb,Thursday,4,2124523.68
2024-02-01 04:00:00,Feb,Thursday,5,2171077.21
2024-02-01 05:00:00,Feb,Thursday,6,2305029.68
2024-02-01 06:00:00,Feb,Thursday,7,2482228.08
2024-02-01 07:00:00,Feb,Thursday,8,2584193.03
2024-02-01 08:00:00,Feb,Thursday,9,2588939.44
2024-02-01 09:00:00,Feb,Thursday,10,2513769.65
2024-02-01 10:00:00,Feb,Thursday,11,2452437.79
2024-02-01 11:00:00,Feb,Thursday,12,2389594.79
2024-02-01 12:00:00,Feb,Thursday,13,2309020.27
2024-02-01 13:00:00,Feb,Thursday,14,2271049.56
2024-02-01 14:00:00,Feb,Thursday,15,2242755.83
2024-02-01 15:00:00,Feb,Thursday,16,2232093.51
2024-02-01 16:00:00,Feb,Thursday,17,2235313.52
2024-02-01 17:00:00,Feb,Thursday,18,2284632.72
2024-02-01 18:00:00,Feb,Thursday,19,2351896.09
2024-02-01 19:00:00,Feb,Thursday,20,2353912.7
2024-02-01 20:00:00,Feb,Thursday,21,2327613.46
2024-02-01 21:00:00,Feb,Thursday,22,2259916.76
2024-02-01 22:00:00,Feb,Thursday,23,2174666.93
2024-02-01 23:00:00,Feb,Thursday,24,2075078.62
2024-02-02 00:00:00,Feb,Friday,1,2034042.66
2024-02-02 01:00:00,Feb,Friday,2,1989137.53
2024-02-02 02:00:00,Feb,Friday,3,1964716.7
2024-02-02 03:00:00,Feb,Friday,4,1938297.93
2024-02-02 04:00:00,Feb,Friday,5,1962674.72
2024-02-02 05:00:00,Feb,Friday,6,2058022.83
2024-02-02 06:00:00,Feb,Friday,7,2243735.04
2024-02-02 07:00:00,Feb,Friday,8,2394987.71
2024-02-02 08:00:00,Feb,Friday,9,2406885.93
2024-02-02 09:00:00,Feb,Friday,10,2385538.29
2024-02-02 10:00:00,Feb,Friday,11,2347392.66
2024-02-02 11:00:00,Feb,Friday,12,2357070.73
2024-02-02 12:00:00,Feb,Friday,13,2348817.51
2024-02-02 13:00:00,Feb,Friday,14,2324264.55
2024-02-02 14:00:00,Feb,Friday,15,2272786.43
2024-02-02 15:00:00,Feb,Friday,16,2213613.75
2024-02-02 16:00:00,Feb,Friday,17,2215243.75
2024-02-02 17:00:00,Feb,Friday,18,2280501.65
2024-02-02 18:00:00,Feb,Friday,19,2347249.98
2024-02-02 19:00:00,Feb,Friday,20,2377286.26
2024-02-02 20:00:00,Feb,Friday,21,2361232.38
2024-02-02 21:00:00,Feb,Friday,22,2355754.21
2024-02-02 22:00:00,Feb,Friday,23,2309638.99
2024-02-02 23:00:00,Feb,Friday,24,2245955.63
2024-02-03 00:00:00,Feb,Saturday,1,2177020.26
2024-02-03 01:00:00,Feb,Saturday,2,2141568.98
2024-02-03 02:00:00,Feb,Saturday,3,2134772.48
2024-02-03 03:00:00,Feb,Saturday,4,2155005.48
2024-02-03 04:00:00,Feb,Saturday,5,2184969.24
2024-02-03 05:00:00,Feb,Saturday,6,2236427.42
2024-02-03 06:00:00,Feb,Saturday,7,2324796.99
2024-02-03 07:00:00,Feb,Saturday,8,2410509.11
2024-02-03 08:00:00,Feb,Saturday,9,2425563.78
2024-02-03 09:00:00,Feb,Saturday,10,2354878.71
2024-02-03 10:00:00,Feb,Saturday,11,2322762.16
2024-02-03 11:00:00,Feb,Saturday,12,2253878.68
2024-02-03 12:00:00,Feb,Saturday,13,2178262.68
2024-02-03 13:00:00,Feb,Saturday,14,2116530.87
2024-02-03 14:00:00,Feb,Saturday,15,2071573.6
2024-02-03 15:00:00,Feb,Saturday,16,2064483.34
2024-02-03 16:00:00,Feb,Saturday,17,2086233.12
2024-02-03 17:00:00,Feb,Saturday,18,2140200.23
2024-02-03 18:00:00,Feb,Saturday,19,2255347.76
2024-02-03 19:00:00,Feb,Saturday,20,2274183.84
2024-02-03 20:00:00,Feb,Saturday,21,2268737.64
2024-02-03 21:00:00,Feb,Saturday,22,2240594.08
2024-02-03 22:00:00,Feb,Saturday,23,2190980.39
2024-02-03 23:00:00,Feb,Saturday,24,2140206.5
2024-02-04 00:00:00,Feb,Sunday,1,2072643.2
2024-02-04 01:00:00,Feb,Sunday,2,2027251.31
2024-02-04 02:00:00,Feb,Sunday,3,2021727.22
2024-02-04 03:00:00,Feb,Sunday,4,2013951.52
2024-02-04 04:00:00,Feb,Sunday,5,2047756.11
2024-02-04 05:00:00,Feb,Sunday,6,2111467.41
2024-02-04 06:00:00,Feb,Sunday,7,2193827.66
2024-02-04 07:00:00,Feb,Sunday,8,2257532.7
2024-02-04 08:00:00,Feb,Sunday,9,2291475.55
2024-02-04 09:00:00,Feb,Sunday,10,2237858.47
2024-02-04 10:00:00,Feb,Sunday,11,2198935.05
2024-02-04 11:00:00,Feb,Sunday,12,2145061.91
2024-02-04 12:00:00,Feb,Sunday,13,2075978.82
2024-02-04 13:00:00,Feb,Sunday,14,2043890.36
2024-02-04 14:00:00,Feb,Sunday,15,2012834.71
2024-02-04 15:00:00,Feb,Sunday,16,2007022.68
2024-02-04 16:00:00,Feb,Sunday,17,2046807.22
2024-02-04 17:00:00,Feb,Sunday,18,2140450.04
2024-02-04 18:00:00,Feb,Sunday,19,2253206.66
2024-02-04 19:00:00,Feb,Sunday,20,2255625.9
2024-02-04 20:00:00,Feb,Sunday,21,2237164.11
2024-02-04 21:00:00,Feb,Sunday,22,2185681.41
2024-02-04 22:00:00,Feb,Sunday,23,2084700.34
2024-02-04 23:00:00,Feb,Sunday,24,2043684.02
2024-02-05 00:00:00,Feb,Monday,1,1977387.33
2024-02-05 01:00:00,Feb,Monday,2,1991109.11
2024-02-05 02:00:00,Feb,Monday,3,2004292.31
2024-02-05 03:00:00,Feb,Monday,4,2030145.28
2024-02-05 04:00:00,Feb,Monday,5,2087701.71
2024-02-05 05:00:00,Feb,Monday,6,2247375.0
2024-02-05 06:00:00,Feb,Monday,7,2430608.69
2024-02-05 07:00:00,Feb,Monday,8,2586218.95
2024-02-05 08:00:00,Feb,Monday,9,2591662.83
2024-02-05 09:00:00,Feb,Monday,10,2510693.96
2024-02-05 10:00:00,Feb,Monday,11,2439188.11
2024-02-05 11:00:00,Feb,Monday,12,2385393.45
2024-02-05 12:00:00,Feb,Monday,13,2322724.16
2024-02-05 13:00:00,Feb,Monday,14,2258023.7
2024-02-05 14:00:00,Feb,Monday,15,2198829.56
2024-02-05 15:00:00,Feb,Monday,16,2179203.62
2024-02-05 16:00:00,Feb,Monday,17,2201216.97
2024-02-05 17:00:00,Feb,Monday,18,2257423.38
2024-02-05 18:00:00,Feb,Monday,19,2379231.99
2024-02-05 19:00:00,Feb,Monday,20,2421468.04
2024-02-05 20:00:00,Feb,Monday,21,2425068.48
2024-02-05 21:00:00,Feb,Monday,22,2367073.5
2024-02-05 22:00:00,Feb,Monday,23,2261866.64
2024-02-05 23:00:00,Feb,Monday,24,2160981.86
2024-02-06 00:00:00,Feb,Tuesday,1,2116566.74
2024-02-06 01:00:00,Feb,Tuesday,2,2091391.33
2024-02-06 02:00:00,Feb,Tuesday,3,2078976.64
2024-02-06 03:00:00,Feb,Tuesday,4,2088380.67
2024-02-06 04:00:00,Feb,Tuesday,5,2128299.3
2024-02-06 05:00:00,Feb,Tuesday,6,2217825.08
2024-02-06 06:00:00,Feb,Tuesday,7,2428077.05
2024-02-06 07:00:00,Feb,Tuesday,8,2531650.19
2024-02-06 08:00:00,Feb,Tuesday,9,2525119.19
2024-02-06 09:00:00,Feb,Tuesday,10,2518595.13
2024-02-06 10:00:00,Feb,Tuesday,11,2534003.35
2024-02-06 11:00:00,Feb,Tuesday,12,2466955.58
2024-02-06 12:00:00,Feb,Tuesday,13,2356390.2
2024-02-06 13:00:00,Feb,Tuesday,14,2286951.95
2024-02-06 14:00:00,Feb,Tuesday,15,2203108.34
2024-02-06 15:00:00,Feb,Tuesday,16,2157540.92
2024-02-06 16:00:00,Feb,Tuesday,17,2191598.03
2024-02-06 17:00:00,Feb,Tuesday,18,2266138.77
2024-02-06 18:00:00,Feb,Tuesday,19,2401254.9
2024-02-06 19:00:00,Feb,Tuesday,20,2445055.28
2024-02-06 20:00:00,Feb,Tuesday,21,2456337.83
2024-02-06 21:00:00,Feb,Tuesday,22,2398379.67
2024-02-06 22:00:00,Feb,Tuesday,23,2319153.74
2024-02-06 23:00:00,Feb,Tuesday,24,2213540.24
2024-02-07 00:00:00,Feb,Wednesday,1,2187419.42
2024-02-07 01:00:00,Feb,Wednesday,2,2168335.65
2024-02-07 02:00:00,Feb,Wednesday,3,2171382.11
2024-02-07 03:00:00,Feb,Wednesday,4,2185662.98
2024-02-07 04:00:00,Feb,Wednesday,5,2205479.45
2024-02-07 05:00:00,Feb,Wednesday,6,2343316.2
2024-02-07 06:00:00,Feb,Wednesday,7,2561542.79
2024-02-07 07:00:00,Feb,Wednesday,8,2695406.42
2024-02-07 08:00:00,Feb,Wednesday,9,2665019.39
2024-02-07 09:00:00,Feb,Wednesday,10,2559810.65
2024-02-07 10:00:00,Feb,Wednesday,11,2456193.38
2024-02-07 11:00:00,Feb,Wednesday,12,2356418.77
2024-02-07 12:00:00,Feb,Wednesday,13,2283995.5
2024-02-07 13:00:00,Feb,Wednesday,14,2247248.85
2024-02-07 14:00:00,Feb,Wednesday,15,2202970.88
2024-02-07 15:00:00,Feb,Wednesday,16,2167028.39
2024-02-07 16:00:00,Feb,Wednesday,17,2178063.4
2024-02-07 17:00:00,Feb,Wednesday,18,2245684.74
2024-02-07 18:00:00,Feb,Wednesday,19,2316724.17
2024-02-07 19:00:00,Feb,Wednesday,20,2329505.52
2024-02-07 20:00:00,Feb,Wednesday,21,2315891.86
2024-02-07 21:00:00,Feb,Wednesday,22,2247002.45
2024-02-07 22:00:00,Feb,Wednesday,23,2149982.89
2024-02-07 23:00:00,Feb,Wednesday,24,2063614.07
2024-02-08 00:00:00,Feb,Thursday,1,1993708.09
2024-02-08 01:00:00,Feb,Thursday,2,1952355.71
2024-02-08 02:00:00,Feb,Thursday,3,1955538.13
2024-02-08 03:00:00,Feb,Thursday,4,1961544.49
2024-02-08 04:00:00,Feb,Thursday,5,2028262.72
2024-02-08 05:00:00,Feb,Thursday,6,2105502.27
2024-02-08 06:00:00,Feb,Thursday,7,2328125.42
2024-02-08 07:00:00,Feb,Thursday,8,2445977.77
2024-02-08 08:00:00,Feb,Thursday,9,2441125.65
2024-02-08 09:00:00,Feb,Thursday,10,2357918.93
2024-02-08 10:00:00,Feb,Thursday,11,2316425.23
2024-02-08 11:00:00,Feb,Thursday,12,2290201.12
2024-02-08 12:00:00,Feb,Thursday,13,2270173.1
2024-02-08 13:00:00,Feb,Thursday,14,2249774.92
2024-02-08 14:00:00,Feb,Thursday,15,2215335.21
2024-02-08 15:00:00,Feb,Thursday,16,2179645.34
2024-02-08 16:00:00,Feb,Thursday,17,2206920.88
2024-02-08 17:00:00,Feb,Thursday,18,2250214.8
